Order Date,Product ID,Product Name,Sales_amount,Quantity,Discount,Profit,Year,Adjusted Quantity
2018-06-04,P008,Product 8,930,16,0.26,137.64,2018,-9223372036854775808
2018-06-05,P008,Product 8,965,16,0.11,171.77,2018,-9223372036854775808
2018-06-06,P008,Product 8,223,16,0.28,32.11,2018,-9223372036854775808
2018-06-07,P008,Product 8,962,16,0.26,142.38,2018,-9223372036854775808
2018-06-08,P008,Product 8,352,16,0.11,62.66,2018,-9223372036854775808
2018-06-09,P008,Product 8,717,16,0.05,136.23,2018,-9223372036854775808
2018-06-10,P008,Product 8,606,16,0.27,88.48,2018,-9223372036854775808
2018-06-11,P008,Product 8,281,16,0.14,48.33,2018,-9223372036854775808
2018-06-12,P008,Product 8,308,16,0.07,57.29,2018,-9223372036854775808
2018-06-13,P008,Product 8,254,16,0.09,46.23,2018,-9223372036854775808
2018-06-14,P008,Product 8,314,16,0.22,48.98,2018,-9223372036854775808
2018-06-15,P008,Product 8,445,16,0.02,87.22,2018,-9223372036854775808
2018-06-16,P008,Product 8,844,16,0.03,163.74,2018,-9223372036854775808
2018-06-17,P008,Product 8,686,16,0.0,137.2,2018,-9223372036854775808
2018-06-18,P008,Product 8,899,16,0.04,172.61,2018,-9223372036854775808
2018-06-19,P008,Product 8,288,16,0.19,46.66,2018,-9223372036854775808
2018-06-20,P008,Product 8,772,16,0.08,142.05,2018,-9223372036854775808
2018-06-21,P008,Product 8,790,16,0.14,135.88,2018,-9223372036854775808
2018-06-22,P008,Product 8,861,16,0.25,129.15,2018,-9223372036854775808
2018-06-23,P008,Product 8,976,16,0.07,181.54,2018,-9223372036854775808
2018-06-24,P008,Product 8,517,16,0.03,100.3,2018,-9223372036854775808
2018-06-25,P008,Product 8,440,16,0.22,68.64,2018,-9223372036854775808
2018-06-26,P008,Product 8,370,16,0.29,52.54,2018,-9223372036854775808
2018-06-27,P008,Product 8,923,16,0.04,177.22,2018,-9223372036854775808
2018-06-28,P008,Product 8,255,16,0.18,41.82,2018,-9223372036854775808
2018-06-29,P008,Product 8,151,16,0.08,27.78,2018,-9223372036854775808
2018-06-30,P008,Product 8,399,16,0.26,59.05,2018,-9223372036854775808
2018-07-01,P008,Product 8,479,12,0.12,84.3,2018,-9223372036854775808
2018-07-02,P008,Product 8,173,12,0.22,26.99,2018,-9223372036854775808
2018-07-03,P008,Product 8,618,12,0.0,123.6,2018,-9223372036854775808
2018-07-04,P008,Product 8,513,12,0.09,93.37,2018,-9223372036854775808
2018-07-05,P008,Product 8,380,12,0.23,58.52,2018,-9223372036854775808
2018-07-06,P008,Product 8,177,12,0.3,24.78,2018,-9223372036854775808
2018-07-07,P008,Product 8,726,12,0.06,136.49,2018,-9223372036854775808
2018-07-08,P008,Product 8,248,12,0.22,38.69,2018,-9223372036854775808
2018-07-09,P008,Product 8,233,12,0.12,41.01,2018,-9223372036854775808
2018-07-10,P008,Product 8,865,12,0.09,157.43,2018,-9223372036854775808
2018-07-11,P008,Product 8,635,12,0.26,93.98,2018,-9223372036854775808
2018-07-12,P008,Product 8,560,12,0.05,106.4,2018,-9223372036854775808
2018-07-13,P008,Product 8,303,12,0.29,43.03,2018,-9223372036854775808
2018-07-14,P008,Product 8,119,12,0.13,20.71,2018,-9223372036854775808
2018-07-15,P008,Product 8,817,12,0.11,145.43,2018,-9223372036854775808
2018-07-16,P008,Product 8,284,12,0.2,45.44,2018,-9223372036854775808
2018-07-17,P008,Product 8,450,12,0.1,81.0,2018,-9223372036854775808
2018-07-18,P008,Product 8,819,12,0.15,139.23,2018,-9223372036854775808
2018-07-19,P008,Product 8,995,12,0.17,165.17,2018,-9223372036854775808
2018-07-20,P008,Product 8,178,12,0.04,34.18,2018,-9223372036854775808
2018-07-21,P008,Product 8,591,12,0.05,112.29,2018,-9223372036854775808
2018-07-22,P008,Product 8,303,12,0.13,52.72,2018,-9223372036854775808
2018-07-23,P008,Product 8,969,12,0.09,176.36,2018,-9223372036854775808
2018-07-24,P008,Product 8,891,12,0.09,162.16,2018,-9223372036854775808
2018-07-25,P008,Product 8,580,12,0.28,83.52,2018,-9223372036854775808
2018-07-26,P008,Product 8,123,12,0.23,18.94,2018,-9223372036854775808
2018-07-27,P008,Product 8,416,12,0.12,73.22,2018,-9223372036854775808
2018-07-28,P008,Product 8,974,12,0.28,140.26,2018,-9223372036854775808
2018-07-29,P008,Product 8,719,12,0.09,130.86,2018,-9223372036854775808
2018-07-30,P008,Product 8,438,12,0.21,69.2,2018,-9223372036854775808
2018-07-31,P008,Product 8,430,12,0.14,73.96,2018,-9223372036854775808
2018-08-01,P008,Product 8,190,9,0.23,29.26,2018,-9223372036854775808
2018-08-02,P008,Product 8,537,9,0.18,88.07,2018,-9223372036854775808
2018-08-03,P008,Product 8,614,9,0.04,117.89,2018,-9223372036854775808
2018-08-04,P008,Product 8,213,9,0.27,31.1,2018,-9223372036854775808
2018-08-05,P008,Product 8,962,9,0.21,152.0,2018,-9223372036854775808
2018-08-06,P008,Product 8,698,9,0.21,110.28,2018,-9223372036854775808
2018-08-07,P008,Product 8,727,9,0.13,126.5,2018,-9223372036854775808
2018-08-08,P008,Product 8,271,9,0.05,51.49,2018,-9223372036854775808
2018-08-09,P008,Product 8,817,9,0.06,153.6,2018,-9223372036854775808
2018-08-10,P008,Product 8,466,9,0.22,72.7,2018,-9223372036854775808
2018-08-11,P008,Product 8,968,9,0.06,181.98,2018,-9223372036854775808
2018-08-12,P008,Product 8,702,9,0.22,109.51,2018,-9223372036854775808
2018-08-13,P008,Product 8,347,9,0.11,61.77,2018,-9223372036854775808
2018-08-14,P008,Product 8,590,9,0.01,116.82,2018,-9223372036854775808
2018-08-15,P008,Product 8,857,9,0.05,162.83,2018,-9223372036854775808
2018-08-16,P008,Product 8,849,9,0.14,146.03,2018,-9223372036854775808
2018-08-17,P008,Product 8,825,9,0.24,125.4,2018,-9223372036854775808
2018-08-18,P008,Product 8,459,9,0.0,91.8,2018,-9223372036854775808
2018-08-19,P008,Product 8,556,9,0.02,108.98,2018,-9223372036854775808
2018-08-20,P008,Product 8,161,9,0.11,28.66,2018,-9223372036854775808
2018-08-21,P008,Product 8,687,9,0.04,131.9,2018,-9223372036854775808
2018-08-22,P008,Product 8,218,9,0.06,40.98,2018,-9223372036854775808
2018-08-23,P008,Product 8,442,9,0.05,83.98,2018,-9223372036854775808
2018-08-24,P008,Product 8,116,9,0.18,19.02,2018,-9223372036854775808
2018-08-25,P008,Product 8,823,9,0.12,144.85,2018,-9223372036854775808
2018-08-26,P008,Product 8,774,9,0.19,125.39,2018,-9223372036854775808
2018-08-27,P008,Product 8,736,9,0.03,142.78,2018,-9223372036854775808
2018-08-28,P008,Product 8,361,9,0.11,64.26,2018,-9223372036854775808
2018-08-29,P008,Product 8,339,9,0.04,65.09,2018,-9223372036854775808
2018-08-30,P008,Product 8,919,9,0.08,169.1,2018,-9223372036854775808
2018-08-31,P008,Product 8,573,9,0.04,110.02,2018,-9223372036854775808
2018-09-01,P008,Product 8,265,8,0.18,43.46,2018,-9223372036854775808
2018-09-02,P008,Product 8,660,8,0.07,122.76,2018,-9223372036854775808
2018-09-03,P008,Product 8,407,8,0.08,74.89,2018,-9223372036854775808
2018-09-04,P008,Product 8,285,8,0.01,56.43,2018,-9223372036854775808
2018-09-05,P008,Product 8,608,8,0.3,85.12,2018,-9223372036854775808
2018-09-06,P008,Product 8,139,8,0.22,21.68,2018,-9223372036854775808
2018-09-07,P008,Product 8,665,8,0.04,127.68,2018,-9223372036854775808
2018-09-08,P008,Product 8,203,8,0.12,35.73,2018,-9223372036854775808
2018-09-09,P008,Product 8,733,8,0.22,114.35,2018,-9223372036854775808
2018-09-10,P008,Product 8,215,8,0.22,33.54,2018,-9223372036854775808
2018-09-11,P008,Product 8,358,8,0.09,65.16,2018,-9223372036854775808
2018-09-12,P008,Product 8,325,8,0.22,50.7,2018,-9223372036854775808
2018-09-13,P008,Product 8,403,8,0.15,68.51,2018,-9223372036854775808
2018-09-14,P008,Product 8,340,8,0.23,52.36,2018,-9223372036854775808
2018-09-15,P008,Product 8,715,8,0.14,122.98,2018,-9223372036854775808
2018-09-16,P008,Product 8,554,8,0.27,80.88,2018,-9223372036854775808
2018-09-17,P008,Product 8,858,8,0.12,151.01,2018,-9223372036854775808
2018-09-18,P008,Product 8,606,8,0.19,98.17,2018,-9223372036854775808
2018-09-19,P008,Product 8,404,8,0.3,56.56,2018,-9223372036854775808
2018-09-20,P008,Product 8,371,8,0.29,52.68,2018,-9223372036854775808
2018-09-21,P008,Product 8,217,8,0.26,32.12,2018,-9223372036854775808
2018-09-22,P008,Product 8,846,8,0.24,128.59,2018,-9223372036854775808
2018-09-23,P008,Product 8,818,8,0.28,117.79,2018,-9223372036854775808
2018-09-24,P008,Product 8,960,8,0.13,167.04,2018,-9223372036854775808
2018-09-25,P008,Product 8,452,8,0.16,75.94,2018,-9223372036854775808
2018-09-26,P008,Product 8,716,8,0.24,108.83,2018,-9223372036854775808
2018-09-27,P008,Product 8,112,8,0.1,20.16,2018,-9223372036854775808
2018-09-28,P008,Product 8,800,8,0.28,115.2,2018,-9223372036854775808
2018-09-29,P008,Product 8,226,8,0.27,33.0,2018,-9223372036854775808
2018-09-30,P008,Product 8,728,8,0.21,115.02,2018,-9223372036854775808
2018-10-01,P008,Product 8,414,10,0.22,64.58,2018,-9223372036854775808
2018-10-02,P008,Product 8,679,10,0.24,103.21,2018,-9223372036854775808
2018-10-03,P008,Product 8,839,10,0.23,129.21,2018,-9223372036854775808
2018-10-04,P008,Product 8,963,10,0.06,181.04,2018,-9223372036854775808
2018-10-05,P008,Product 8,122,10,0.21,19.28,2018,-9223372036854775808
2018-10-06,P008,Product 8,856,10,0.09,155.79,2018,-9223372036854775808
2018-10-07,P008,Product 8,158,10,0.02,30.97,2018,-9223372036854775808
2018-10-08,P008,Product 8,596,10,0.15,101.32,2018,-9223372036854775808
2018-10-09,P008,Product 8,533,10,0.18,87.41,2018,-9223372036854775808
2018-10-10,P008,Product 8,997,10,0.14,171.48,2018,-9223372036854775808
2018-10-11,P008,Product 8,982,10,0.06,184.62,2018,-9223372036854775808
2018-10-12,P008,Product 8,498,10,0.3,69.72,2018,-9223372036854775808
2018-10-13,P008,Product 8,653,10,0.12,114.93,2018,-9223372036854775808
2018-10-14,P008,Product 8,392,10,0.18,64.29,2018,-9223372036854775808
2018-10-15,P008,Product 8,565,10,0.09,102.83,2018,-9223372036854775808
2018-10-16,P008,Product 8,755,10,0.07,140.43,2018,-9223372036854775808
2018-10-17,P008,Product 8,144,10,0.27,21.02,2018,-9223372036854775808
2018-10-18,P008,Product 8,428,10,0.13,74.47,2018,-9223372036854775808
2018-10-19,P008,Product 8,130,10,0.05,24.7,2018,-9223372036854775808
2018-10-20,P008,Product 8,834,10,0.16,140.11,2018,-9223372036854775808
2018-10-21,P008,Product 8,387,10,0.27,56.5,2018,-9223372036854775808
2018-10-22,P008,Product 8,869,10,0.17,144.25,2018,-9223372036854775808
2018-10-23,P008,Product 8,688,10,0.19,111.46,2018,-9223372036854775808
2018-10-24,P008,Product 8,952,10,0.13,165.65,2018,-9223372036854775808
2018-10-25,P008,Product 8,720,10,0.22,112.32,2018,-9223372036854775808
2018-10-26,P008,Product 8,678,10,0.14,116.62,2018,-9223372036854775808
2018-10-27,P008,Product 8,690,10,0.12,121.44,2018,-9223372036854775808
2018-10-28,P008,Product 8,436,10,0.18,71.5,2018,-9223372036854775808
2018-10-29,P008,Product 8,236,10,0.12,41.54,2018,-9223372036854775808
2018-10-30,P008,Product 8,877,10,0.22,136.81,2018,-9223372036854775808
2018-10-31,P008,Product 8,458,10,0.1,82.44,2018,-9223372036854775808
2018-11-01,P008,Product 8,536,13,0.09,97.55,2018,-9223372036854775808
2018-11-02,P008,Product 8,306,13,0.28,44.06,2018,-9223372036854775808
2018-11-03,P008,Product 8,136,13,0.04,26.11,2018,-9223372036854775808
2018-11-04,P008,Product 8,659,13,0.22,102.8,2018,-9223372036854775808
2018-11-05,P008,Product 8,476,13,0.13,82.82,2018,-9223372036854775808
2018-11-06,P008,Product 8,253,13,0.05,48.07,2018,-9223372036854775808
2018-11-07,P008,Product 8,843,13,0.15,143.31,2018,-9223372036854775808
2018-11-08,P008,Product 8,217,13,0.04,41.66,2018,-9223372036854775808
2018-11-09,P008,Product 8,171,13,0.26,25.31,2018,-9223372036854775808
2018-11-10,P008,Product 8,630,13,0.07,117.18,2018,-9223372036854775808
2018-11-11,P008,Product 8,131,13,0.05,24.89,2018,-9223372036854775808
2018-11-12,P008,Product 8,850,13,0.23,130.9,2018,-9223372036854775808
2018-11-13,P008,Product 8,650,13,0.16,109.2,2018,-9223372036854775808
2018-11-14,P008,Product 8,870,13,0.1,156.6,2018,-9223372036854775808
2018-11-15,P008,Product 8,637,13,0.07,118.48,2018,-9223372036854775808
2018-11-16,P008,Product 8,481,13,0.07,89.47,2018,-9223372036854775808
2018-11-17,P008,Product 8,224,13,0.18,36.74,2018,-9223372036854775808
2018-11-18,P008,Product 8,359,13,0.08,66.06,2018,-9223372036854775808
2018-11-19,P008,Product 8,194,13,0.01,38.41,2018,-9223372036854775808
2018-11-20,P008,Product 8,664,13,0.11,118.19,2018,-9223372036854775808
2018-11-21,P008,Product 8,968,13,0.06,181.98,2018,-9223372036854775808
2018-11-22,P008,Product 8,525,13,0.02,102.9,2018,-9223372036854775808
2018-11-23,P008,Product 8,490,13,0.1,88.2,2018,-9223372036854775808
2018-11-24,P008,Product 8,177,13,0.09,32.21,2018,-9223372036854775808
2018-11-25,P008,Product 8,176,13,0.06,33.09,2018,-9223372036854775808
2018-11-26,P008,Product 8,458,13,0.06,86.1,2018,-9223372036854775808
2018-11-27,P008,Product 8,652,13,0.01,129.1,2018,-9223372036854775808
2018-11-28,P008,Product 8,428,13,0.29,60.78,2018,-9223372036854775808
2018-11-29,P008,Product 8,802,13,0.2,128.32,2018,-9223372036854775808
2018-11-30,P008,Product 8,359,13,0.06,67.49,2018,-9223372036854775808
2018-12-01,P008,Product 8,698,17,0.08,128.43,2018,-9223372036854775808
2018-12-02,P008,Product 8,992,17,0.19,160.7,2018,-9223372036854775808
2018-12-03,P008,Product 8,695,17,0.08,127.88,2018,-9223372036854775808
2018-12-04,P008,Product 8,667,17,0.04,128.06,2018,-9223372036854775808
2018-12-05,P008,Product 8,787,17,0.01,155.83,2018,-9223372036854775808
2018-12-06,P008,Product 8,324,17,0.28,46.66,2018,-9223372036854775808
2018-12-07,P008,Product 8,273,17,0.3,38.22,2018,-9223372036854775808
2018-12-08,P008,Product 8,576,17,0.24,87.55,2018,-9223372036854775808
2018-12-09,P008,Product 8,998,17,0.27,145.71,2018,-9223372036854775808
2018-12-10,P008,Product 8,497,17,0.28,71.57,2018,-9223372036854775808
2018-12-11,P008,Product 8,452,17,0.04,86.78,2018,-9223372036854775808
2018-12-12,P008,Product 8,815,17,0.04,156.48,2018,-9223372036854775808
2018-12-13,P008,Product 8,137,17,0.07,25.48,2018,-9223372036854775808
2018-12-14,P008,Product 8,462,17,0.08,85.01,2018,-9223372036854775808
2018-12-15,P008,Product 8,863,17,0.11,153.61,2018,-9223372036854775808
2018-12-16,P008,Product 8,689,17,0.22,107.48,2018,-9223372036854775808
2018-12-17,P008,Product 8,606,17,0.23,93.32,2018,-9223372036854775808
2018-12-18,P008,Product 8,568,17,0.19,92.02,2018,-9223372036854775808
2018-12-19,P008,Product 8,161,17,0.05,30.59,2018,-9223372036854775808
2018-12-20,P008,Product 8,157,17,0.11,27.95,2018,-9223372036854775808
2018-12-21,P008,Product 8,877,17,0.13,152.6,2018,-9223372036854775808
2018-12-22,P008,Product 8,379,17,0.0,75.8,2018,-9223372036854775808
2018-12-23,P008,Product 8,661,17,0.18,108.4,2018,-9223372036854775808
2018-12-24,P008,Product 8,573,17,0.26,84.8,2018,-9223372036854775808
2018-12-25,P008,Product 8,463,17,0.04,88.9,2018,-9223372036854775808
2018-12-26,P008,Product 8,633,17,0.09,115.21,2018,-9223372036854775808
2018-12-27,P008,Product 8,624,17,0.08,114.82,2018,-9223372036854775808
2018-12-28,P008,Product 8,430,17,0.29,61.06,2018,-9223372036854775808
2018-12-29,P008,Product 8,843,17,0.0,168.6,2018,-9223372036854775808
2018-12-30,P008,Product 8,330,17,0.0,66.0,2018,-9223372036854775808
2018-12-31,P008,Product 8,368,17,0.25,55.2,2018,-9223372036854775808
2019-01-01,P008,Product 8,514,18,0.01,101.77,2019,-9223372036854775808
2019-01-02,P008,Product 8,372,18,0.22,58.03,2019,-9223372036854775808
2019-01-03,P008,Product 8,471,18,0.01,93.26,2019,-9223372036854775808
2019-01-04,P008,Product 8,176,18,0.14,30.27,2019,-9223372036854775808
2019-01-05,P008,Product 8,450,18,0.04,86.4,2019,-9223372036854775808
2019-01-06,P008,Product 8,494,18,0.26,73.11,2019,-9223372036854775808
2019-01-07,P008,Product 8,576,18,0.18,94.46,2019,-9223372036854775808
2019-01-08,P008,Product 8,551,18,0.24,83.75,2019,-9223372036854775808
2019-01-09,P008,Product 8,105,18,0.3,14.7,2019,-9223372036854775808
2019-01-10,P008,Product 8,672,18,0.19,108.86,2019,-9223372036854775808
2019-01-11,P008,Product 8,132,18,0.02,25.87,2019,-9223372036854775808
2019-01-12,P008,Product 8,180,18,0.02,35.28,2019,-9223372036854775808
2019-01-13,P008,Product 8,271,18,0.29,38.48,2019,-9223372036854775808
2019-01-14,P008,Product 8,800,18,0.22,124.8,2019,-9223372036854775808
2019-01-15,P008,Product 8,938,18,0.13,163.21,2019,-9223372036854775808
2019-01-16,P008,Product 8,392,18,0.23,60.37,2019,-9223372036854775808
2019-01-17,P008,Product 8,748,18,0.19,121.18,2019,-9223372036854775808
2019-01-18,P008,Product 8,334,18,0.04,64.13,2019,-9223372036854775808
2019-01-19,P008,Product 8,164,18,0.16,27.55,2019,-9223372036854775808
2019-01-20,P008,Product 8,666,18,0.08,122.54,2019,-9223372036854775808
2019-01-21,P008,Product 8,629,18,0.25,94.35,2019,-9223372036854775808
2019-01-22,P008,Product 8,934,18,0.26,138.23,2019,-9223372036854775808
2019-01-23,P008,Product 8,673,18,0.18,110.37,2019,-9223372036854775808
2019-01-24,P008,Product 8,357,18,0.04,68.54,2019,-9223372036854775808
2019-01-25,P008,Product 8,195,18,0.2,31.2,2019,-9223372036854775808
2019-01-26,P008,Product 8,460,18,0.26,68.08,2019,-9223372036854775808
2019-01-27,P008,Product 8,535,18,0.25,80.25,2019,-9223372036854775808
2019-01-28,P008,Product 8,183,18,0.02,35.87,2019,-9223372036854775808
2019-01-29,P008,Product 8,900,18,0.05,171.0,2019,-9223372036854775808
2019-01-30,P008,Product 8,462,18,0.12,81.31,2019,-9223372036854775808
2019-01-31,P008,Product 8,496,18,0.02,97.22,2019,-9223372036854775808
2019-02-01,P008,Product 8,113,21,0.07,21.02,2019,-9223372036854775808
2019-02-02,P008,Product 8,874,21,0.14,150.33,2019,-9223372036854775808
2019-02-03,P008,Product 8,715,21,0.17,118.69,2019,-9223372036854775808
2019-02-04,P008,Product 8,548,21,0.05,104.12,2019,-9223372036854775808
2019-02-05,P008,Product 8,951,21,0.15,161.67,2019,-9223372036854775808
2019-02-06,P008,Product 8,205,21,0.06,38.54,2019,-9223372036854775808
2019-02-07,P008,Product 8,985,21,0.23,151.69,2019,-9223372036854775808
2019-02-08,P008,Product 8,770,21,0.07,143.22,2019,-9223372036854775808
2019-02-09,P008,Product 8,597,21,0.05,113.43,2019,-9223372036854775808
2019-02-10,P008,Product 8,883,21,0.1,158.94,2019,-9223372036854775808
2019-02-11,P008,Product 8,812,21,0.08,149.41,2019,-9223372036854775808
2019-02-12,P008,Product 8,991,21,0.06,186.31,2019,-9223372036854775808
2019-02-13,P008,Product 8,390,21,0.2,62.4,2019,-9223372036854775808
2019-02-14,P008,Product 8,444,21,0.16,74.59,2019,-9223372036854775808
2019-02-15,P008,Product 8,524,21,0.27,76.5,2019,-9223372036854775808
2019-02-16,P008,Product 8,784,21,0.12,137.98,2019,-9223372036854775808
2019-02-17,P008,Product 8,349,21,0.24,53.05,2019,-9223372036854775808
2019-02-18,P008,Product 8,682,21,0.18,111.85,2019,-9223372036854775808
2019-02-19,P008,Product 8,703,21,0.2,112.48,2019,-9223372036854775808
2019-02-20,P008,Product 8,419,21,0.2,67.04,2019,-9223372036854775808
2019-02-21,P008,Product 8,259,21,0.06,48.69,2019,-9223372036854775808
2019-02-22,P008,Product 8,230,21,0.07,42.78,2019,-9223372036854775808
2019-02-23,P008,Product 8,673,21,0.3,94.22,2019,-9223372036854775808
2019-02-24,P008,Product 8,541,21,0.15,91.97,2019,-9223372036854775808
2019-02-25,P008,Product 8,826,21,0.05,156.94,2019,-9223372036854775808
2019-02-26,P008,Product 8,749,21,0.02,146.8,2019,-9223372036854775808
2019-02-27,P008,Product 8,883,21,0.04,169.54,2019,-9223372036854775808
2019-02-28,P008,Product 8,769,21,0.19,124.58,2019,-9223372036854775808
2019-03-01,P008,Product 8,676,23,0.02,132.5,2019,-9223372036854775808
2019-03-02,P008,Product 8,290,23,0.25,43.5,2019,-9223372036854775808
2019-03-03,P008,Product 8,645,23,0.04,123.84,2019,-9223372036854775808
2019-03-04,P008,Product 8,116,23,0.19,18.79,2019,-9223372036854775808
2019-03-05,P008,Product 8,876,23,0.06,164.69,2019,-9223372036854775808
2019-03-06,P008,Product 8,307,23,0.17,50.96,2019,-9223372036854775808
2019-03-07,P008,Product 8,785,23,0.1,141.3,2019,-9223372036854775808
2019-03-08,P008,Product 8,117,23,0.18,19.19,2019,-9223372036854775808
2019-03-09,P008,Product 8,222,23,0.28,31.97,2019,-9223372036854775808
2019-03-10,P008,Product 8,958,23,0.26,141.78,2019,-9223372036854775808
2019-03-11,P008,Product 8,268,23,0.16,45.02,2019,-9223372036854775808
2019-03-12,P008,Product 8,572,23,0.24,86.94,2019,-9223372036854775808
2019-03-13,P008,Product 8,182,23,0.25,27.3,2019,-9223372036854775808
2019-03-14,P008,Product 8,848,23,0.07,157.73,2019,-9223372036854775808
2019-03-15,P008,Product 8,766,23,0.22,119.5,2019,-9223372036854775808
2019-03-16,P008,Product 8,943,23,0.03,182.94,2019,-9223372036854775808
2019-03-17,P008,Product 8,175,23,0.01,34.65,2019,-9223372036854775808
2019-03-18,P008,Product 8,116,23,0.11,20.65,2019,-9223372036854775808
2019-03-19,P008,Product 8,993,23,0.03,192.64,2019,-9223372036854775808
2019-03-20,P008,Product 8,950,23,0.09,172.9,2019,-9223372036854775808
2019-03-21,P008,Product 8,923,23,0.09,167.99,2019,-9223372036854775808
2019-03-22,P008,Product 8,179,23,0.17,29.71,2019,-9223372036854775808
2019-03-23,P008,Product 8,564,23,0.12,99.26,2019,-9223372036854775808
2019-03-24,P008,Product 8,687,23,0.24,104.42,2019,-9223372036854775808
2019-03-25,P008,Product 8,282,23,0.26,41.74,2019,-9223372036854775808
2019-03-26,P008,Product 8,409,23,0.16,68.71,2019,-9223372036854775808
2019-03-27,P008,Product 8,141,23,0.16,23.69,2019,-9223372036854775808
2019-03-28,P008,Product 8,728,23,0.12,128.13,2019,-9223372036854775808
2019-03-29,P008,Product 8,883,23,0.23,135.98,2019,-9223372036854775808
2019-03-30,P008,Product 8,154,23,0.22,24.02,2019,-9223372036854775808
2019-03-31,P008,Product 8,953,23,0.1,171.54,2019,-9223372036854775808
2019-04-01,P008,Product 8,194,22,0.01,38.41,2019,-9223372036854775808
2019-04-02,P008,Product 8,217,22,0.1,39.06,2019,-9223372036854775808
2019-04-03,P008,Product 8,486,22,0.22,75.82,2019,-9223372036854775808
2019-04-04,P008,Product 8,544,22,0.1,97.92,2019,-9223372036854775808
2019-04-05,P008,Product 8,892,22,0.14,153.42,2019,-9223372036854775808
2019-04-06,P008,Product 8,605,22,0.24,91.96,2019,-9223372036854775808
2019-04-07,P008,Product 8,159,22,0.14,27.35,2019,-9223372036854775808
2019-04-08,P008,Product 8,993,22,0.14,170.8,2019,-9223372036854775808
2019-04-09,P008,Product 8,127,22,0.03,24.64,2019,-9223372036854775808
2019-04-10,P008,Product 8,171,22,0.24,25.99,2019,-9223372036854775808
2019-04-11,P008,Product 8,767,22,0.14,131.92,2019,-9223372036854775808
2019-04-12,P008,Product 8,599,22,0.22,93.44,2019,-9223372036854775808
2019-04-13,P008,Product 8,250,22,0.13,43.5,2019,-9223372036854775808
2019-04-14,P008,Product 8,280,22,0.07,52.08,2019,-9223372036854775808
2019-04-15,P008,Product 8,234,22,0.07,43.52,2019,-9223372036854775808
2019-04-16,P008,Product 8,110,22,0.21,17.38,2019,-9223372036854775808
2019-04-17,P008,Product 8,964,22,0.13,167.74,2019,-9223372036854775808
2019-04-18,P008,Product 8,327,22,0.27,47.74,2019,-9223372036854775808
2019-04-19,P008,Product 8,674,22,0.28,97.06,2019,-9223372036854775808
2019-04-20,P008,Product 8,307,22,0.29,43.59,2019,-9223372036854775808
2019-04-21,P008,Product 8,253,22,0.11,45.03,2019,-9223372036854775808
2019-04-22,P008,Product 8,423,22,0.11,75.29,2019,-9223372036854775808
2019-04-23,P008,Product 8,723,22,0.06,135.92,2019,-9223372036854775808
2019-04-24,P008,Product 8,665,22,0.23,102.41,2019,-9223372036854775808
2019-04-25,P008,Product 8,815,22,0.02,159.74,2019,-9223372036854775808
2019-04-26,P008,Product 8,897,22,0.29,127.37,2019,-9223372036854775808
2019-04-27,P008,Product 8,759,22,0.08,139.66,2019,-9223372036854775808
2019-04-28,P008,Product 8,371,22,0.0,74.2,2019,-9223372036854775808
2019-04-29,P008,Product 8,629,22,0.19,101.9,2019,-9223372036854775808
2019-04-30,P008,Product 8,662,22,0.17,109.89,2019,-9223372036854775808
2019-05-01,P008,Product 8,217,19,0.1,39.06,2019,-9223372036854775808
2019-05-02,P008,Product 8,606,19,0.22,94.54,2019,-9223372036854775808
2019-05-03,P008,Product 8,268,19,0.08,49.31,2019,-9223372036854775808
2019-05-04,P008,Product 8,990,19,0.08,182.16,2019,-9223372036854775808
2019-05-05,P008,Product 8,782,19,0.06,147.02,2019,-9223372036854775808
2019-05-06,P008,Product 8,415,19,0.26,61.42,2019,-9223372036854775808
2019-05-07,P008,Product 8,188,19,0.1,33.84,2019,-9223372036854775808
2019-05-08,P008,Product 8,882,19,0.19,142.88,2019,-9223372036854775808
2019-05-09,P008,Product 8,659,19,0.12,115.98,2019,-9223372036854775808
2019-05-10,P008,Product 8,573,19,0.23,88.24,2019,-9223372036854775808
2019-05-11,P008,Product 8,699,19,0.14,120.23,2019,-9223372036854775808
2019-05-12,P008,Product 8,156,19,0.14,26.83,2019,-9223372036854775808
2019-05-13,P008,Product 8,855,19,0.1,153.9,2019,-9223372036854775808
2019-05-14,P008,Product 8,418,19,0.26,61.86,2019,-9223372036854775808
2019-05-15,P008,Product 8,689,19,0.18,113.0,2019,-9223372036854775808
2019-05-16,P008,Product 8,349,19,0.12,61.42,2019,-9223372036854775808
2019-05-17,P008,Product 8,372,19,0.02,72.91,2019,-9223372036854775808
2019-05-18,P008,Product 8,495,19,0.16,83.16,2019,-9223372036854775808
2019-05-19,P008,Product 8,949,19,0.26,140.45,2019,-9223372036854775808
2019-05-20,P008,Product 8,172,19,0.05,32.68,2019,-9223372036854775808
2019-05-21,P008,Product 8,480,19,0.15,81.6,2019,-9223372036854775808
2019-05-22,P008,Product 8,695,19,0.21,109.81,2019,-9223372036854775808
2019-05-23,P008,Product 8,321,19,0.19,52.0,2019,-9223372036854775808
2019-05-24,P008,Product 8,415,19,0.28,59.76,2019,-9223372036854775808
2019-05-25,P008,Product 8,299,19,0.13,52.03,2019,-9223372036854775808
2019-05-26,P008,Product 8,802,19,0.07,149.17,2019,-9223372036854775808
